Park,Region,State,Year,Month,Recreation Visits
Kings Canyon,Pacific West,CA,2013,November,14906
Kings Canyon,Pacific West,CA,2013,December,10235
Kings Canyon,Pacific West,CA,2014,January,11139
Kings Canyon,Pacific West,CA,2014,February,14673
Kings Canyon,Pacific West,CA,2014,March,14381
Kings Canyon,Pacific West,CA,2014,April,23704
Kings Canyon,Pacific West,CA,2014,May,56407
Kings Canyon,Pacific West,CA,2014,June,71759
Kings Canyon,Pacific West,CA,2014,July,88398
Kings Canyon,Pacific West,CA,2014,August,84014
Kings Canyon,Pacific West,CA,2014,September,59244
Kings Canyon,Pacific West,CA,2014,October,44194
Kings Canyon,Pacific West,CA,2014,November,15920
Kings Canyon,Pacific West,CA,2014,December,18435
Kings Canyon,Pacific West,CA,2015,January,20698
Kings Canyon,Pacific West,CA,2015,February,10966
Kings Canyon,Pacific West,CA,2015,March,18601
Kings Canyon,Pacific West,CA,2015,April,28188
Kings Canyon,Pacific West,CA,2015,May,55976
Kings Canyon,Pacific West,CA,2015,June,71510
Kings Canyon,Pacific West,CA,2015,July,97830
Kings Canyon,Pacific West,CA,2015,August,69287
Kings Canyon,Pacific West,CA,2015,September,36798
Kings Canyon,Pacific West,CA,2015,October,36963
Kings Canyon,Pacific West,CA,2015,November,12326
Kings Canyon,Pacific West,CA,2015,December,8963
Kings Canyon,Pacific West,CA,2016,January,18269
Kings Canyon,Pacific West,CA,2016,February,14271
Kings Canyon,Pacific West,CA,2016,March,16977
Kings Canyon,Pacific West,CA,2016,April,27366
Kings Canyon,Pacific West,CA,2016,May,60356
Kings Canyon,Pacific West,CA,2016,June,84684
Kings Canyon,Pacific West,CA,2016,July,120909
Kings Canyon,Pacific West,CA,2016,August,91602
Kings Canyon,Pacific West,CA,2016,September,81525
Kings Canyon,Pacific West,CA,2016,October,51885
Kings Canyon,Pacific West,CA,2016,November,25597
Kings Canyon,Pacific West,CA,2016,December,14038
Kings Canyon,Pacific West,CA,2017,January,15418
Kings Canyon,Pacific West,CA,2017,February,11318
Kings Canyon,Pacific West,CA,2017,March,21097
Kings Canyon,Pacific West,CA,2017,April,37205
Kings Canyon,Pacific West,CA,2017,May,75564
Kings Canyon,Pacific West,CA,2017,June,101999
Kings Canyon,Pacific West,CA,2017,July,135073
Kings Canyon,Pacific West,CA,2017,August,102530
Kings Canyon,Pacific West,CA,2017,September,85345
Kings Canyon,Pacific West,CA,2017,October,54012
Kings Canyon,Pacific West,CA,2017,November,29885
Kings Canyon,Pacific West,CA,2017,December,23486
Kings Canyon,Pacific West,CA,2018,January,19675
Kings Canyon,Pacific West,CA,2018,February,15188
Kings Canyon,Pacific West,CA,2018,March,19901
Kings Canyon,Pacific West,CA,2018,April,38693
Kings Canyon,Pacific West,CA,2018,May,74150
Kings Canyon,Pacific West,CA,2018,June,93585
Kings Canyon,Pacific West,CA,2018,July,122539
Kings Canyon,Pacific West,CA,2018,August,115274
Kings Canyon,Pacific West,CA,2018,September,86996
Kings Canyon,Pacific West,CA,2018,October,53965
Kings Canyon,Pacific West,CA,2018,November,29260
Kings Canyon,Pacific West,CA,2018,December,29797
Kings Canyon,Pacific West,CA,2019,January,20295
Kings Canyon,Pacific West,CA,2019,February,9227
Kings Canyon,Pacific West,CA,2019,March,22067
Kings Canyon,Pacific West,CA,2019,April,41156
Kings Canyon,Pacific West,CA,2019,May,57345
Kings Canyon,Pacific West,CA,2019,June,90612
Kings Canyon,Pacific West,CA,2019,July,102440
Kings Canyon,Pacific West,CA,2019,August,113009
Kings Canyon,Pacific West,CA,2019,September,81206
Kings Canyon,Pacific West,CA,2019,October,55118
Kings Canyon,Pacific West,CA,2019,November,25439
Kings Canyon,Pacific West,CA,2019,December,14196
Kings Canyon,Pacific West,CA,2020,January,19845
Kings Canyon,Pacific West,CA,2020,February,17975
Kings Canyon,Pacific West,CA,2020,March,6605
Kings Canyon,Pacific West,CA,2020,April,0
Kings Canyon,Pacific West,CA,2020,May,0
Kings Canyon,Pacific West,CA,2020,June,60989
Kings Canyon,Pacific West,CA,2020,July,101797
Kings Canyon,Pacific West,CA,2020,August,95540
Kings Canyon,Pacific West,CA,2020,September,42936
Kings Canyon,Pacific West,CA,2020,October,40030
Kings Canyon,Pacific West,CA,2020,November,21121
Kings Canyon,Pacific West,CA,2020,December,8239
Kings Canyon,Pacific West,CA,2021,January,27701
Kings Canyon,Pacific West,CA,2021,February,21653
Kings Canyon,Pacific West,CA,2021,March,18571
Kings Canyon,Pacific West,CA,2021,April,37148
Kings Canyon,Pacific West,CA,2021,May,82199
Kings Canyon,Pacific West,CA,2021,June,104953
Kings Canyon,Pacific West,CA,2021,July,117408
Kings Canyon,Pacific West,CA,2021,August,77706
Kings Canyon,Pacific West,CA,2021,September,23595
Kings Canyon,Pacific West,CA,2021,October,10991
Kings Canyon,Pacific West,CA,2021,November,27376
Kings Canyon,Pacific West,CA,2021,December,13617
Kings Canyon,Pacific West,CA,2022,January,21971
Kings Canyon,Pacific West,CA,2022,February,14419
Kings Canyon,Pacific West,CA,2022,March,19744
Kings Canyon,Pacific West,CA,2022,April,36642
Kings Canyon,Pacific West,CA,2022,May,79247
Kings Canyon,Pacific West,CA,2022,June,94402
Kings Canyon,Pacific West,CA,2022,July,120676
Kings Canyon,Pacific West,CA,2022,August,89257
Kings Canyon,Pacific West,CA,2022,September,81801
Kings Canyon,Pacific West,CA,2022,October,53287
Kings Canyon,Pacific West,CA,2022,November,18222
Kings Canyon,Pacific West,CA,2022,December,11318
Kobuk Valley,Alaska,AK,2012,January,1050
Kobuk Valley,Alaska,AK,2012,February,1000
Kobuk Valley,Alaska,AK,2012,March,1400
Kobuk Valley,Alaska,AK,2012,April,1600
Kobuk Valley,Alaska,AK,2012,May,1600
Kobuk Valley,Alaska,AK,2012,June,2300
Kobuk Valley,Alaska,AK,2012,July,3000
Kobuk Valley,Alaska,AK,2012,August,3700
Kobuk Valley,Alaska,AK,2012,September,4400
Kobuk Valley,Alaska,AK,2012,October,3800
Kobuk Valley,Alaska,AK,2012,November,3200
Kobuk Valley,Alaska,AK,2012,December,2500
Kobuk Valley,Alaska,AK,2013,January,2900
Kobuk Valley,Alaska,AK,2013,February,900
Kobuk Valley,Alaska,AK,2013,March,925
Kobuk Valley,Alaska,AK,2013,April,900
Kobuk Valley,Alaska,AK,2013,May,950
Kobuk Valley,Alaska,AK,2013,June,800
Kobuk Valley,Alaska,AK,2013,July,900
Kobuk Valley,Alaska,AK,2013,August,800
Kobuk Valley,Alaska,AK,2013,September,1150
Kobuk Valley,Alaska,AK,2013,October,1250
Kobuk Valley,Alaska,AK,2013,November,4200
Kobuk Valley,Alaska,AK,2013,December,1200
Kobuk Valley,Alaska,AK,2014,January,0
Kobuk Valley,Alaska,AK,2014,February,0
Kobuk Valley,Alaska,AK,2014,March,0
Kobuk Valley,Alaska,AK,2014,April,0
Kobuk Valley,Alaska,AK,2014,May,0
Kobuk Valley,Alaska,AK,2014,June,0
Kobuk Valley,Alaska,AK,2014,July,0
Kobuk Valley,Alaska,AK,2014,August,0
Kobuk Valley,Alaska,AK,2014,September,0
Kobuk Valley,Alaska,AK,2014,October,0
Kobuk Valley,Alaska,AK,2014,November,0
Kobuk Valley,Alaska,AK,2014,December,0
Kobuk Valley,Alaska,AK,2015,January,0
Kobuk Valley,Alaska,AK,2015,February,0
Kobuk Valley,Alaska,AK,2015,March,0
Kobuk Valley,Alaska,AK,2015,April,0
Kobuk Valley,Alaska,AK,2015,May,0
Kobuk Valley,Alaska,AK,2015,June,0
Kobuk Valley,Alaska,AK,2015,July,0
Kobuk Valley,Alaska,AK,2015,August,0
Kobuk Valley,Alaska,AK,2015,September,0
Kobuk Valley,Alaska,AK,2015,October,0
Kobuk Valley,Alaska,AK,2015,November,0
Kobuk Valley,Alaska,AK,2015,December,0
Kobuk Valley,Alaska,AK,2016,January,1400
Kobuk Valley,Alaska,AK,2016,February,800
Kobuk Valley,Alaska,AK,2016,March,900
Kobuk Valley,Alaska,AK,2016,April,900
Kobuk Valley,Alaska,AK,2016,May,900
Kobuk Valley,Alaska,AK,2016,June,1200
Kobuk Valley,Alaska,AK,2016,July,1500
Kobuk Valley,Alaska,AK,2016,August,1600
Kobuk Valley,Alaska,AK,2016,September,1600
Kobuk Valley,Alaska,AK,2016,October,1800
Kobuk Valley,Alaska,AK,2016,November,1500
Kobuk Valley,Alaska,AK,2016,December,1400
Kobuk Valley,Alaska,AK,2017,January,1400
Kobuk Valley,Alaska,AK,2017,February,800
Kobuk Valley,Alaska,AK,2017,March,900
Kobuk Valley,Alaska,AK,2017,April,900
Kobuk Valley,Alaska,AK,2017,May,900
Kobuk Valley,Alaska,AK,2017,June,1200
Kobuk Valley,Alaska,AK,2017,July,1500
Kobuk Valley,Alaska,AK,2017,August,1600
Kobuk Valley,Alaska,AK,2017,September,1600
Kobuk Valley,Alaska,AK,2017,October,1800
Kobuk Valley,Alaska,AK,2017,November,1500
Kobuk Valley,Alaska,AK,2017,December,1400
Kobuk Valley,Alaska,AK,2018,January,1089
Kobuk Valley,Alaska,AK,2018,February,691
Kobuk Valley,Alaska,AK,2018,March,771
Kobuk Valley,Alaska,AK,2018,April,858
Kobuk Valley,Alaska,AK,2018,May,825
Kobuk Valley,Alaska,AK,2018,June,1274
Kobuk Valley,Alaska,AK,2018,July,1507
Kobuk Valley,Alaska,AK,2018,August,1541
Kobuk Valley,Alaska,AK,2018,September,1404
Kobuk Valley,Alaska,AK,2018,October,1880
Kobuk Valley,Alaska,AK,2018,November,1652
Kobuk Valley,Alaska,AK,2018,December,1445
Kobuk Valley,Alaska,AK,2019,January,1098
Kobuk Valley,Alaska,AK,2019,February,695
Kobuk Valley,Alaska,AK,2019,March,764
Kobuk Valley,Alaska,AK,2019,April,808
Kobuk Valley,Alaska,AK,2019,May,778
Kobuk Valley,Alaska,AK,2019,June,1398
Kobuk Valley,Alaska,AK,2019,July,1750
Kobuk Valley,Alaska,AK,2019,August,1770
Kobuk Valley,Alaska,AK,2019,September,1538
Kobuk Valley,Alaska,AK,2019,October,1987
Kobuk Valley,Alaska,AK,2019,November,1569
Kobuk Valley,Alaska,AK,2019,December,1611
Kobuk Valley,Alaska,AK,2020,January,1204
Kobuk Valley,Alaska,AK,2020,February,733
Kobuk Valley,Alaska,AK,2020,March,267
Kobuk Valley,Alaska,AK,2020,April,282
Kobuk Valley,Alaska,AK,2020,May,272
Kobuk Valley,Alaska,AK,2020,June,490
Kobuk Valley,Alaska,AK,2020,July,612
Kobuk Valley,Alaska,AK,2020,August,620
Kobuk Valley,Alaska,AK,2020,September,1538
Kobuk Valley,Alaska,AK,2020,October,1987
Kobuk Valley,Alaska,AK,2020,November,1569
Kobuk Valley,Alaska,AK,2020,December,1611
Kobuk Valley,Alaska,AK,2021,January,1100
Kobuk Valley,Alaska,AK,2021,February,695
Kobuk Valley,Alaska,AK,2021,March,764
Kobuk Valley,Alaska,AK,2021,April,282
Kobuk Valley,Alaska,AK,2021,May,272
Kobuk Valley,Alaska,AK,2021,June,490
Kobuk Valley,Alaska,AK,2021,July,612
Kobuk Valley,Alaska,AK,2021,August,620
Kobuk Valley,Alaska,AK,2021,September,1538
Kobuk Valley,Alaska,AK,2021,October,1987
Kobuk Valley,Alaska,AK,2021,November,1569
Kobuk Valley,Alaska,AK,2021,December,1611
Kobuk Valley,Alaska,AK,2022,January,1098
Kobuk Valley,Alaska,AK,2022,February,695
Kobuk Valley,Alaska,AK,2022,March,819
Kobuk Valley,Alaska,AK,2022,April,880
Kobuk Valley,Alaska,AK,2022,May,925
Kobuk Valley,Alaska,AK,2022,June,1552
Kobuk Valley,Alaska,AK,2022,July,1915
Kobuk Valley,Alaska,AK,2022,August,2041
Kobuk Valley,Alaska,AK,2022,September,1650
Kobuk Valley,Alaska,AK,2022,October,2049
Kobuk Valley,Alaska,AK,2022,November,1596
Kobuk Valley,Alaska,AK,2022,December,1705
Lake Clark,Alaska,AK,2012,January,120
Lake Clark,Alaska,AK,2012,February,205
Lake Clark,Alaska,AK,2012,March,245
Lake Clark,Alaska,AK,2012,April,280
Lake Clark,Alaska,AK,2012,May,765
Lake Clark,Alaska,AK,2012,June,1802
Lake Clark,Alaska,AK,2012,July,2846
Lake Clark,Alaska,AK,2012,August,3533
Lake Clark,Alaska,AK,2012,September,1501
Lake Clark,Alaska,AK,2012,October,65
Lake Clark,Alaska,AK,2012,November,145
Lake Clark,Alaska,AK,2012,December,132
Lake Clark,Alaska,AK,2013,January,135
Lake Clark,Alaska,AK,2013,February,230
Lake Clark,Alaska,AK,2013,March,300
Lake Clark,Alaska,AK,2013,April,310
Lake Clark,Alaska,AK,2013,May,565
Lake Clark,Alaska,AK,2013,June,1980
Lake Clark,Alaska,AK,2013,July,3023
Lake Clark,Alaska,AK,2013,August,3492
Lake Clark,Alaska,AK,2013,September,2003
Lake Clark,Alaska,AK,2013,October,521
Lake Clark,Alaska,AK,2013,November,216
Lake Clark,Alaska,AK,2013,December,225
Lake Clark,Alaska,AK,2014,January,131
Lake Clark,Alaska,AK,2014,February,183
Lake Clark,Alaska,AK,2014,March,279
Lake Clark,Alaska,AK,2014,April,263
Lake Clark,Alaska,AK,2014,May,494
Lake Clark,Alaska,AK,2014,June,2581
Lake Clark,Alaska,AK,2014,July,4925
Lake Clark,Alaska,AK,2014,August,4711
Lake Clark,Alaska,AK,2014,September,1969
Lake Clark,Alaska,AK,2014,October,202
Lake Clark,Alaska,AK,2014,November,176
Lake Clark,Alaska,AK,2014,December,186
Lake Clark,Alaska,AK,2015,January,134
Lake Clark,Alaska,AK,2015,February,185
Lake Clark,Alaska,AK,2015,March,281
Lake Clark,Alaska,AK,2015,April,275
Lake Clark,Alaska,AK,2015,May,502
Lake Clark,Alaska,AK,2015,June,3336
Lake Clark,Alaska,AK,2015,July,5296
Lake Clark,Alaska,AK,2015,August,5031
Lake Clark,Alaska,AK,2015,September,2112
Lake Clark,Alaska,AK,2015,October,263
Lake Clark,Alaska,AK,2015,November,207
Lake Clark,Alaska,AK,2015,December,196
Lake Clark,Alaska,AK,2016,January,147
Lake Clark,Alaska,AK,2016,February,203
Lake Clark,Alaska,AK,2016,March,309
Lake Clark,Alaska,AK,2016,April,298
Lake Clark,Alaska,AK,2016,May,596
Lake Clark,Alaska,AK,2016,June,3647
Lake Clark,Alaska,AK,2016,July,5982
Lake Clark,Alaska,AK,2016,August,6188
Lake Clark,Alaska,AK,2016,September,2989
Lake Clark,Alaska,AK,2016,October,301
Lake Clark,Alaska,AK,2016,November,227
Lake Clark,Alaska,AK,2016,December,215
Lake Clark,Alaska,AK,2017,January,171
Lake Clark,Alaska,AK,2017,February,233
Lake Clark,Alaska,AK,2017,March,348
Lake Clark,Alaska,AK,2017,April,336
Lake Clark,Alaska,AK,2017,May,660
Lake Clark,Alaska,AK,2017,June,3992
Lake Clark,Alaska,AK,2017,July,6336
Lake Clark,Alaska,AK,2017,August,6764
Lake Clark,Alaska,AK,2017,September,3148
Lake Clark,Alaska,AK,2017,October,264
Lake Clark,Alaska,AK,2017,November,258
Lake Clark,Alaska,AK,2017,December,245
Lake Clark,Alaska,AK,2018,January,0
Lake Clark,Alaska,AK,2018,February,148
Lake Clark,Alaska,AK,2018,March,222
Lake Clark,Alaska,AK,2018,April,215
Lake Clark,Alaska,AK,2018,May,452
Lake Clark,Alaska,AK,2018,June,2454
Lake Clark,Alaska,AK,2018,July,3925
Lake Clark,Alaska,AK,2018,August,4459
Lake Clark,Alaska,AK,2018,September,2114
Lake Clark,Alaska,AK,2018,October,207
Lake Clark,Alaska,AK,2018,November,164
Lake Clark,Alaska,AK,2018,December,119
Lake Clark,Alaska,AK,2019,January,0
Lake Clark,Alaska,AK,2019,February,0
Lake Clark,Alaska,AK,2019,March,0
Lake Clark,Alaska,AK,2019,April,0
Lake Clark,Alaska,AK,2019,May,367
Lake Clark,Alaska,AK,2019,June,3751
Lake Clark,Alaska,AK,2019,July,5114
Lake Clark,Alaska,AK,2019,August,5580
Lake Clark,Alaska,AK,2019,September,2345
Lake Clark,Alaska,AK,2019,October,0
Lake Clark,Alaska,AK,2019,November,0
Lake Clark,Alaska,AK,2019,December,0
Lake Clark,Alaska,AK,2020,January,147
Lake Clark,Alaska,AK,2020,February,203
Lake Clark,Alaska,AK,2020,March,309
Lake Clark,Alaska,AK,2020,April,0
Lake Clark,Alaska,AK,2020,May,6
Lake Clark,Alaska,AK,2020,June,254
Lake Clark,Alaska,AK,2020,July,1482
Lake Clark,Alaska,AK,2020,August,1418
Lake Clark,Alaska,AK,2020,September,902
Lake Clark,Alaska,AK,2020,October,0
Lake Clark,Alaska,AK,2020,November,227
Lake Clark,Alaska,AK,2020,December,0
Lake Clark,Alaska,AK,2021,January,0
Lake Clark,Alaska,AK,2021,February,0
Lake Clark,Alaska,AK,2021,March,0
Lake Clark,Alaska,AK,2021,April,0
Lake Clark,Alaska,AK,2021,May,231
Lake Clark,Alaska,AK,2021,June,4461
Lake Clark,Alaska,AK,2021,July,5113
Lake Clark,Alaska,AK,2021,August,5715
Lake Clark,Alaska,AK,2021,September,2459
Lake Clark,Alaska,AK,2021,October,299
Lake Clark,Alaska,AK,2021,November,0
Lake Clark,Alaska,AK,2021,December,0
Lake Clark,Alaska,AK,2022,January,0
Lake Clark,Alaska,AK,2022,February,6
Lake Clark,Alaska,AK,2022,March,8
Lake Clark,Alaska,AK,2022,April,26
Lake Clark,Alaska,AK,2022,May,788
Lake Clark,Alaska,AK,2022,June,4461
Lake Clark,Alaska,AK,2022,July,5650
Lake Clark,Alaska,AK,2022,August,4975
Lake Clark,Alaska,AK,2022,September,1986
Lake Clark,Alaska,AK,2022,October,287
Lake Clark,Alaska,AK,2022,November,0
Lake Clark,Alaska,AK,2022,December,0
Lassen Volcanic,Pacific West,CA,2012,January,6702
Lassen Volcanic,Pacific West,CA,2012,February,5970
Lassen Volcanic,Pacific West,CA,2012,March,1758
Lassen Volcanic,Pacific West,CA,2012,April,9867
Lassen Volcanic,Pacific West,CA,2012,May,28548
Lassen Volcanic,Pacific West,CA,2012,June,56793
Lassen Volcanic,Pacific West,CA,2012,July,98098
Lassen Volcanic,Pacific West,CA,2012,August,91293
Lassen Volcanic,Pacific West,CA,2012,September,59874
Lassen Volcanic,Pacific West,CA,2012,October,35415
Lassen Volcanic,Pacific West,CA,2012,November,6531
Lassen Volcanic,Pacific West,CA,2012,December,6804
Lassen Volcanic,Pacific West,CA,2013,January,14298
Lassen Volcanic,Pacific West,CA,2013,February,7611
Lassen Volcanic,Pacific West,CA,2013,March,5847
Lassen Volcanic,Pacific West,CA,2013,April,9906
Lassen Volcanic,Pacific West,CA,2013,May,26468
Lassen Volcanic,Pacific West,CA,2013,June,67368
Lassen Volcanic,Pacific West,CA,2013,July,102986
Lassen Volcanic,Pacific West,CA,2013,August,104876
Lassen Volcanic,Pacific West,CA,2013,September,64968
Lassen Volcanic,Pacific West,CA,2013,October,7086
Lassen Volcanic,Pacific West,CA,2013,November,11246
Lassen Volcanic,Pacific West,CA,2013,December,4749
Lassen Volcanic,Pacific West,CA,2014,January,5787
Lassen Volcanic,Pacific West,CA,2014,February,5835
Lassen Volcanic,Pacific West,CA,2014,March,8472
Lassen Volcanic,Pacific West,CA,2014,April,8434
Lassen Volcanic,Pacific West,CA,2014,May,29121
Lassen Volcanic,Pacific West,CA,2014,June,66774
Lassen Volcanic,Pacific West,CA,2014,July,98926
Lassen Volcanic,Pacific West,CA,2014,August,93162
Lassen Volcanic,Pacific West,CA,2014,September,62349
Lassen Volcanic,Pacific West,CA,2014,October,33405
Lassen Volcanic,Pacific West,CA,2014,November,10392
Lassen Volcanic,Pacific West,CA,2014,December,10320
Lassen Volcanic,Pacific West,CA,2015,January,9084
Lassen Volcanic,Pacific West,CA,2015,February,7212
Lassen Volcanic,Pacific West,CA,2015,March,8262
Lassen Volcanic,Pacific West,CA,2015,April,10980
Lassen Volcanic,Pacific West,CA,2015,May,31023
Lassen Volcanic,Pacific West,CA,2015,June,63211
Lassen Volcanic,Pacific West,CA,2015,July,106868
Lassen Volcanic,Pacific West,CA,2015,August,106166
Lassen Volcanic,Pacific West,CA,2015,September,70956
Lassen Volcanic,Pacific West,CA,2015,October,37395
Lassen Volcanic,Pacific West,CA,2015,November,8829
Lassen Volcanic,Pacific West,CA,2015,December,8106
Lassen Volcanic,Pacific West,CA,2016,January,9627
Lassen Volcanic,Pacific West,CA,2016,February,8730
Lassen Volcanic,Pacific West,CA,2016,March,8967
Lassen Volcanic,Pacific West,CA,2016,April,12294
Lassen Volcanic,Pacific West,CA,2016,May,29355
Lassen Volcanic,Pacific West,CA,2016,June,74193
Lassen Volcanic,Pacific West,CA,2016,July,120958
Lassen Volcanic,Pacific West,CA,2016,August,105114
Lassen Volcanic,Pacific West,CA,2016,September,88631
Lassen Volcanic,Pacific West,CA,2016,October,64396
Lassen Volcanic,Pacific West,CA,2016,November,8373
Lassen Volcanic,Pacific West,CA,2016,December,5430
Lassen Volcanic,Pacific West,CA,2017,January,9231
Lassen Volcanic,Pacific West,CA,2017,February,7203
Lassen Volcanic,Pacific West,CA,2017,March,7002
Lassen Volcanic,Pacific West,CA,2017,April,10518
Lassen Volcanic,Pacific West,CA,2017,May,31173
Lassen Volcanic,Pacific West,CA,2017,June,58880
Lassen Volcanic,Pacific West,CA,2017,July,122834
Lassen Volcanic,Pacific West,CA,2017,August,111514
Lassen Volcanic,Pacific West,CA,2017,September,88592
Lassen Volcanic,Pacific West,CA,2017,October,40581
Lassen Volcanic,Pacific West,CA,2017,November,10335
Lassen Volcanic,Pacific West,CA,2017,December,9393
Lassen Volcanic,Pacific West,CA,2018,January,10263
Lassen Volcanic,Pacific West,CA,2018,February,7194
Lassen Volcanic,Pacific West,CA,2018,March,7773
Lassen Volcanic,Pacific West,CA,2018,April,21216
Lassen Volcanic,Pacific West,CA,2018,May,34144
Lassen Volcanic,Pacific West,CA,2018,June,75220
Lassen Volcanic,Pacific West,CA,2018,July,114368
Lassen Volcanic,Pacific West,CA,2018,August,91422
Lassen Volcanic,Pacific West,CA,2018,September,75514
Lassen Volcanic,Pacific West,CA,2018,October,45236
Lassen Volcanic,Pacific West,CA,2018,November,9480
Lassen Volcanic,Pacific West,CA,2018,December,7605
Lassen Volcanic,Pacific West,CA,2019,January,8646
Lassen Volcanic,Pacific West,CA,2019,February,6561
Lassen Volcanic,Pacific West,CA,2019,March,7944
Lassen Volcanic,Pacific West,CA,2019,April,12477
Lassen Volcanic,Pacific West,CA,2019,May,25170
Lassen Volcanic,Pacific West,CA,2019,June,63803
Lassen Volcanic,Pacific West,CA,2019,July,105535
Lassen Volcanic,Pacific West,CA,2019,August,98109
Lassen Volcanic,Pacific West,CA,2019,September,75502
Lassen Volcanic,Pacific West,CA,2019,October,88428
Lassen Volcanic,Pacific West,CA,2019,November,12879
Lassen Volcanic,Pacific West,CA,2019,December,11985
Lassen Volcanic,Pacific West,CA,2020,January,10770
Lassen Volcanic,Pacific West,CA,2020,February,11655
Lassen Volcanic,Pacific West,CA,2020,March,6933
Lassen Volcanic,Pacific West,CA,2020,April,0
Lassen Volcanic,Pacific West,CA,2020,May,3108
Lassen Volcanic,Pacific West,CA,2020,June,83355
Lassen Volcanic,Pacific West,CA,2020,July,135668
Lassen Volcanic,Pacific West,CA,2020,August,120112
Lassen Volcanic,Pacific West,CA,2020,September,67992
Lassen Volcanic,Pacific West,CA,2020,October,72363
Lassen Volcanic,Pacific West,CA,2020,November,16947
Lassen Volcanic,Pacific West,CA,2020,December,13371
Lassen Volcanic,Pacific West,CA,2021,January,10455
Lassen Volcanic,Pacific West,CA,2021,February,8616
Lassen Volcanic,Pacific West,CA,2021,March,8847
Lassen Volcanic,Pacific West,CA,2021,April,18873
